id,symbol,name,price,market_cap,total_volume,rank,image,high_24h,low_24h,price_change_24h,price_change_percentage_24h,market_cap_change_24h,market_cap_change_percentage_24h,circulating_supply,total_supply,max_supply,atl,atl_change_percentage,atl_date,last_updated
yearn-finance,yfi,yearn.finance,3117808.0,111361367204.0,33531393236.0,83,https://assets.coingecko.com/coins/images/11849/large/yfi-192x192.png?1598325330,3141503.0,2835552.0,271627.0,9.54357,9293201811.0,9.1049,35692.624968711796,36666.0,36666.0,2370.14,131443.78174,2020-07-18T12:26:27.150Z,2021-09-04T15:39:16.457Z
bitcoin-gold,btg,Bitcoin Gold,6051.85,105857292416.0,14990391645.0,84,https://assets.coingecko.com/coins/images/1043/large/bitcoin-gold-logo.png?1547034978,6281.43,5986.15,25.87,0.42922,569148758.0,0.54056,17513924.0,21000000.0,,321.21,1788.11245,2020-03-13T02:22:52.902Z,2021-09-04T15:38:47.581Z
qtum,qtum,Qtum,1016.0,104982003245.0,28173762557.0,85,https://assets.coingecko.com/coins/images/684/large/qtum.png?1547034438,1030.51,980.83,4.08,0.40301,-387908372.54141235,-0.36814,103703918.0,107822406.0,,59.13,1608.79705,2020-03-13T02:22:57.149Z,2021-09-04T15:39:15.296Z
ravencoin,rvn,Ravencoin,10.79,103411666475.0,9941071129.0,86,https://assets.coingecko.com/coins/images/3412/large/ravencoin.png?1548386057,10.88,9.94,0.525763,5.12157,4553212906.0,4.60579,9577405000.0,21000000000.0,,0.674614,1512.12355,2020-03-13T02:30:00.004Z,2021-09-04T15:38:48.443Z
true-usd,tusd,TrueUSD,72.95,101273504741.0,3801619145.0,87,https://assets.coingecko.com/coins/images/3449/large/tusd.png?1618395665,73.33,72.63,0.105254,0.14448,411667576.0,0.40815,1388117559.92838,1388331238.92838,,64.32,13.51646,2018-03-25T00:00:00.000Z,2021-09-04T15:38:33.443Z
basic-attention-token,bat,Basic Attention Token,67.72,101213572624.0,14338783490.0,88,https://assets.coingecko.com/coins/images/677/large/basic-attention-token.png?1547034427,69.09,63.16,3.48,5.41848,5172634604.0,5.38586,1490348708.4473505,1500000000.0,1500000000.0,4.66,1358.19144,2017-07-16T00:00:00.000Z,2021-09-04T15:39:09.830Z
decentraland,mana,Decentraland,74.35,98844035573.0,12872953124.0,89,https://assets.coingecko.com/coins/images/878/large/decentraland-mana.png?1550108745,75.75,71.75,0.950807,1.29531,1057704048.0,1.08165,1327372145.9864838,2194090927.32015,2194090927.32015,0.597438,12345.70212,2017-10-31T00:00:00.000Z,2021-09-04T15:38:50.054Z
telcoin,tel,Telcoin,1.72,97721392815.0,1017574535.0,90,https://assets.coingecko.com/coins/images/1899/large/tel.png?1547036203,1.76,1.69,-0.037349528837,-2.12762,-2467550349.274658,-2.4629,56989406904.06,100000000000.0,,0.00488759,34800.09772,2020-03-13T02:24:47.992Z,2021-09-04T15:38:16.414Z
harmony,one,Harmony,9.26,97179213296.0,4246057165.0,91,https://assets.coingecko.com/coins/images/4344/large/Y88JAze.png?1565065793,9.49,8.82,0.143833,1.57864,662392146.0,0.6863,10542267255.7931,13156044839.793139,13156044839.793139,0.096153,9474.30801,2020-03-13T02:24:14.005Z,2021-09-04T15:38:41.633Z
iostoken,iost,IOST,4.25,96642103868.0,73815853214.0,92,https://assets.coingecko.com/coins/images/2523/large/IOST.png?1557555183,4.54,3.54,0.709243,20.00668,15767493669.0,19.49622,22732084862.8954,22732084862.8954,90000000000.0,0.121033,3410.53634,2020-03-13T02:25:35.257Z,2021-09-04T15:39:04.584Z
safemoon,safemoon,SafeMoon,0.00016835,96129072771.0,642569248.0,93,https://assets.coingecko.com/coins/images/14362/large/174x174-white.png?1617174846,0.00017455,0.00016387,-4.289043e-06,-2.48439,-4378310764.173477,-4.35621,576788372531353.4,1000000000000000.0,,3.22e-06,5083.8817,2021-03-14T19:51:56.741Z,2021-09-04T15:37:37.731Z
zencash,zen,Horizen,7547.4,86495375481.0,5559547862.0,94,https://assets.coingecko.com/coins/images/691/large/horizen.png?1555052241,7951.72,7372.02,-21.990461262729,-0.29052,-817055443.3363495,-0.93578,11483662.5,21000000.0,,216.39,3381.35209,2017-07-31T00:00:00.000Z,2021-09-04T15:38:52.568Z
xsushi,xsushi,xSUSHI,1134.12,84734886803.0,119351276.0,95,https://assets.coingecko.com/coins/images/13725/large/xsushi.png?1612538526,1138.5,1108.17,1.38,0.12196,675604089.0,0.80372,74714401.3951133,74708343.7106205,,440.73,157.32587,2021-01-22T01:04:22.350Z,2021-09-04T15:34:38.592Z
audius,audio,Audius,207.34,84235135488.0,4926998745.0,96,https://assets.coingecko.com/coins/images/12913/large/AudiusCoinLogo_2x.png?1603425727,214.17,199.79,-3.188339947475,-1.51446,-293998463.89956665,-0.34781,406077610.0,1047763227.72618,1047763227.72618,3.23,6299.35266,2020-10-23T14:56:23.999Z,2021-09-04T15:38:39.076Z
nexo,nexo,NEXO,145.07,81257741002.0,648697431.0,97,https://assets.coingecko.com/coins/images/3695/large/nexo.png?1548086057,145.69,141.84,0.733262,0.50801,342443428.0,0.42321,560000010.0064,1000000000.0,1000000000.0,3.25,4370.62944,2018-09-13T00:00:00.000Z,2021-09-04T15:38:26.596Z
mdex,mdx,Mdex,124.2,80898170992.0,4605172252.0,98,https://assets.coingecko.com/coins/images/13775/large/mdex.png?1611739676,127.98,111.23,12.82,11.50976,8364309297.0,11.53159,650681553.22546,452988758.45796,,78.37,57.29586,2021-07-30T09:34:16.681Z,2021-09-04T15:38:33.397Z
siacoin,sc,Siacoin,1.64,80346723798.0,9348807363.0,99,https://assets.coingecko.com/coins/images/289/large/siacoin.png?1548386465,1.68,1.53,0.076321,4.87524,3982732889.0,5.21546,48806565000.0,,,0.00083433,196976.14924,2015-12-28T00:00:00.000Z,2021-09-04T15:38:36.665Z
kucoin-shares,kcs,KuCoin Token,1028.98,79994012143.0,980352086.0,100,https://assets.coingecko.com/coins/images/1047/large/sa9z79.png?1610678720,1047.07,1016.39,-5.02624400364,-0.4861,-1651294010.4897766,-2.02252,77927202.0,167927202.0,,24.48,4098.42581,2019-02-13T00:00:00.000Z,2021-09-04T15:33:40.127Z
link,ln,LINK,13147.0,79254593691.0,253399863.0,101,https://assets.coingecko.com/coins/images/6450/large/linklogo.png?1547042644,13310.94,12667.11,-117.765480105914,-0.88781,205279090.0,0.25968,5975639.993221,6045959.0,,73.98,17850.89222,2018-12-26T00:00:00.000Z,2021-09-04T15:37:44.845Z
icon,icx,ICON,117.4,78429977080.0,7529043237.0,102,https://assets.coingecko.com/coins/images/1060/large/icon-icx-logo.png?1547035003,118.4,110.58,6.56,5.91722,4120188011.0,5.54461,665591717.35449,800460000.0,,7.67,1443.55901,2020-01-03T02:14:53.139Z,2021-09-04T15:38:32.435Z
bancor,bnt,Bancor Network Token,336.61,78118910165.0,2342790922.0,103,https://assets.coingecko.com/coins/images/736/large/bancor-bnt.png?1628822309,341.42,330.63,-4.818647228921,-1.41134,-1479099104.8279572,-1.85821,232216546.65556,232211279.229054,232211279.229054,9.13,3589.51815,2020-03-13T02:29:21.245Z,2021-09-04T15:38:52.995Z
ontology,ont,Ontology,88.54,77503399796.0,14534056062.0,104,https://assets.coingecko.com/coins/images/3447/large/ONT.png?1583481820,89.72,84.83,2.85,3.32747,2265162321.0,3.01065,875249524.0,1000000000.0,,17.54,405.96387,2020-03-13T02:20:48.548Z,2021-09-04T15:38:30.753Z
nxm,nxm,Nexus Mutual,10896.04,75274557541.0,134600.0,105,https://assets.coingecko.com/coins/images/11810/large/nexus-mutual.jpg?1594547726,11096.29,10861.87,-198.245110022965,-1.78691,-1369425999.050476,-1.78674,6908432.93623493,6908432.93623493,6908432.93623493,519.67,1996.71112,2020-07-22T19:54:06.406Z,2021-09-04T15:03:13.425Z
0x,zrx,0x,88.91,75220948166.0,12638449096.0,106,https://assets.coingecko.com/coins/images/863/large/0x.png?1547034672,89.76,83.08,4.07,4.79722,3361360636.0,4.67768,845341601.7989432,1000000000.0,1000000000.0,9.11,876.1116,2020-03-13T02:27:49.563Z,2021-09-04T15:39:15.441Z
omisego,omg,OMG Network,530.0,74215988813.0,30490672151.0,107,https://assets.coingecko.com/coins/images/776/large/OMG_Network.jpg?1591167168,530.12,498.23,17.39,3.39232,1815683486.0,2.50784,140245398.245133,140245398.245133,140245398.245133,24.83,2030.13534,2017-07-16T00:00:00.000Z,2021-09-04T15:39:11.224Z
digibyte,dgb,DigiByte,5.02,73392700017.0,2653965681.0,108,https://assets.coingecko.com/coins/images/63/large/digibyte.png?1547033717,5.07,4.83,0.056735,1.14397,509733931.0,0.69939,14639226731.7642,21000000000.0,,0.00194524,257719.87582,2015-01-14T00:00:00.000Z,2021-09-04T15:38:43.682Z
paxos-standard,usdp,Pax Dollar,72.88,70699262833.0,3567517144.0,109,https://assets.coingecko.com/coins/images/6013/large/Pax_Dollar.png?1629877204,73.33,72.55,-0.018428966729,-0.02528,1446902.0,0.00205,970174085.73,970174085.73,,63.23,15.36792,2021-05-19T13:14:42.046Z,2021-09-04T15:38:47.024Z
curve-dao-token,crv,Curve DAO Token,168.75,68233515838.0,12613094811.0,110,https://assets.coingecko.com/coins/images/12124/large/Curve.png?1597369484,170.01,159.07,6.8,4.19831,2809364257.0,4.29408,403826416.96068454,1583222322.54652,3303030299.0,24.55,590.08264,2020-11-05T13:09:50.181Z,2021-09-04T15:38:49.436Z
the-sandbox,sand,The Sandbox,75.14,66718249178.0,40885219160.0,111,https://assets.coingecko.com/coins/images/12129/large/sandbox_logo.jpg?1597397942,78.85,71.58,2.22,3.04982,2133792380.0,3.30388,886246119.2233225,3000000000.0,3000000000.0,2.16,3406.44362,2020-11-04T15:59:14.441Z,2021-09-04T15:38:14.643Z
nano,nano,Nano,495.76,66044593977.0,3331052085.0,112,https://assets.coingecko.com/coins/images/756/large/nano-coin-logo.png?1547034501,506.94,488.19,-3.672813435889,-0.7354,-624878770.5181732,-0.93728,133248290.0,133248290.0,,1.68,29330.11257,2017-07-16T00:00:00.000Z,2021-09-04T15:38:44.950Z
polymath,poly,Polymath,74.95,65320559070.0,185844935418.0,113,https://assets.coingecko.com/coins/images/2784/large/inKkF01.png?1605007034,98.16,35.97,38.98,108.3594,33569100204.0,105.72459,872976322.4130921,1000000000.0,,0.830957,9061.43551,2020-03-13T02:22:30.088Z,2021-09-04T15:38:39.773Z
ankr,ankr,Ankr,8.46,64868091018.0,11160291130.0,114,https://assets.coingecko.com/coins/images/4324/large/U85xTl2.png?1608111978,8.72,7.79,0.542975,6.85852,3985766671.0,6.54667,7662899377.791667,10000000000.0,10000000000.0,0.0534,15797.59394,2020-03-13T02:24:03.563Z,2021-09-04T15:38:21.575Z
perpetual-protocol,perp,Perpetual Protocol,1396.63,62570256664.0,1535109172.0,115,https://assets.coingecko.com/coins/images/12381/large/60d18e06844a844ad75901a9_mark_only_03.png?1628674771,1465.3,1393.02,-35.446187118496,-2.47516,-1732904916.5269241,-2.6949,44825204.42886427,150000000.0,150000000.0,49.7,2710.40008,2020-11-19T05:18:13.592Z,2021-09-04T15:38:37.383Z
coin98,c98,Coin98,334.9,61983898282.0,9425631285.0,116,https://assets.coingecko.com/coins/images/17117/large/logo.png?1626412904,348.78,325.68,-7.216966271381,-2.10951,-1452245285.2350235,-2.2893,185000000.0,1000000000.0,1000000000.0,52.81,534.98258,2021-07-23T23:28:59.905Z,2021-09-04T15:36:28.206Z
mina-protocol,mina,Mina Protocol,296.5,61821786114.0,4713036102.0,117,https://assets.coingecko.com/coins/images/15628/large/JM4_vQ34_400x400.png?1621394004,297.64,273.95,8.83,3.06837,2287212795.0,3.84182,207708185.840039,851747932.840039,,69.06,330.29457,2021-07-21T02:36:12.499Z,2021-09-04T15:37:25.383Z
raydium,ray,Raydium,944.15,61637846524.0,15586719694.0,118,https://assets.coingecko.com/coins/images/13928/large/PSigc4ie_400x400.jpg?1612875614,987.37,927.77,1.49,0.1585,-178994219.8125763,-0.28956,65323255.994609,555000000.0,555000000.0,183.63,414.23846,2021-07-20T10:09:53.958Z,2021-09-04T15:38:37.569Z
uma,uma,UMA,957.88,60063462570.0,2007205831.0,119,https://assets.coingecko.com/coins/images/10951/large/UMA.png?1586307916,967.71,927.42,7.06,0.743,321361757.0,0.53792,62754101.23993159,104686753.125898,104686753.125898,22.85,4089.8011,2020-04-29T17:00:41.760Z,2021-09-04T15:38:48.270Z
ecomi,omi,ECOMI,0.272639,58905081976.0,420426534.0,120,https://assets.coingecko.com/coins/images/4428/large/ECOMI.png?1557928886,0.279689,0.266871,-0.005793630364,-2.0808,-1423096175.7783203,-2.35892,216386463075.56,750000000000.0,,0.00023855,114079.99389,2019-11-04T10:52:42.729Z,2021-09-04T15:37:36.466Z
renbtc,renbtc,renBTC,3648704.0,57498268094.0,212378490.0,121,https://assets.coingecko.com/coins/images/11370/large/Bitcoin.jpg?1628072791,3692602.0,3618968.0,-43081.88019311987,-1.16697,107689506.0,0.18764,15738.68225962,15736.61697688,15736.61697688,665505.0,448.84765,2020-07-05T21:20:45.713Z,2021-09-04T15:37:05.636Z
ultra,uos,Ultra,69.17,57398423722.0,299291561.0,122,https://assets.coingecko.com/coins/images/4480/large/Ultra.png?1563356418,71.16,67.92,-1.99709638976,-2.80638,-1389350564.6600494,-2.36333,828601049.1089,1000000000.0,,1.53,4430.99912,2019-09-02T00:00:00.000Z,2021-09-04T15:37:51.060Z
compound-usdt,cusdt,cUSDT,1.56,57217539014.0,981652939.0,123,https://assets.coingecko.com/coins/images/11621/large/cUSDT.png?1592113270,1.57,1.55,0.00369364,0.2379,-531492805.7080002,-0.92035,36807469179.4675,36807500855.7419,,0.767973,102.39476,2020-07-04T17:59:08.922Z,2021-09-04T15:35:03.996Z
yield-guild-games,ygg,Yield Guild Games,651.08,57056567640.0,3313438414.0,124,https://assets.coingecko.com/coins/images/17358/large/Ygg_Icon_1.png?1627371846,695.68,609.11,-14.237570434425,-2.13998,-1329134995.3952637,-2.27647,87906250.0,1000000000.0,1000000000.0,71.73,803.25294,2021-07-29T03:27:56.715Z,2021-09-04T15:38:32.223Z
constellation-labs,dag,Constellation,22.97,56274731162.0,575764854.0,125,https://assets.coingecko.com/coins/images/4645/large/DAG.png?1626339160,23.31,21.21,0.515808,2.29669,1550868218.0,2.83399,2445312448.32106,3550000000.0,,0.077154,30117.63605,2019-03-09T00:00:00.000Z,2021-09-04T15:33:55.245Z
ergo,erg,Ergo,1309.87,55811693211.0,388550219.0,126,https://assets.coingecko.com/coins/images/2484/large/Ergo.png?1574682618,1373.28,1298.83,-47.075437423917,-3.46921,-2006343720.8499527,-3.4701,42583677.0,97739924.0,,7.11,18364.206,2020-03-13T02:24:59.299Z,2021-09-04T15:38:46.699Z
swissborg,chsb,SwissBorg,60.08,55612021453.0,390943350.0,127,https://assets.coingecko.com/coins/images/2117/large/YJUrRy7r_400x400.png?1589794215,58.64,54.49,2.62,4.56689,688849845.0,1.25421,951754603.4742761,1000000000.0,,0.34615,16497.03447,2019-07-28T00:00:00.000Z,2021-09-04T15:38:38.362Z
republic-protocol,ren,REN,62.19,54806449578.0,5252328949.0,128,https://assets.coingecko.com/coins/images/3139/large/REN.png?1589985807,63.05,58.94,0.322858,0.52186,208384597.0,0.38167,881153018.7549117,1000000000.0,1000000000.0,1.1,5576.28294,2019-02-25T00:00:00.000Z,2021-09-04T15:39:18.693Z
celo,celo,Celo,387.86,54728047843.0,6315702356.0,129,https://assets.coingecko.com/coins/images/11090/large/icon-celo-CELO-color-500.png?1592293590,407.17,379.71,-13.472793661351,-3.35701,-2218321445.418312,-3.89546,141166010.0,1000000000.0,1000000000.0,60.57,538.87039,2020-05-22T04:15:27.736Z,2021-09-04T15:38:16.976Z
gatechain-token,gt,GateToken,338.79,54525716960.0,475970221.0,130,https://assets.coingecko.com/coins/images/8183/large/gt.png?1556085624,342.43,332.51,-1.633000525933,-0.47969,-410978629.69854736,-0.74809,160827076.23783833,300000000.0,,19.44,1655.23263,2020-03-13T02:18:02.481Z,2021-09-04T15:37:24.409Z
kava,kava,Kava.io,590.54,54012578427.0,8188797924.0,131,https://assets.coingecko.com/coins/images/9761/large/Kava-icon.png?1585636197,593.3,580.45,3.84,0.65379,323140431.0,0.60187,91443180.0,143561849.0,,21.68,2623.67865,2020-03-13T02:24:16.835Z,2021-09-04T15:38:26.242Z
bitclout,clout,BitClout,5072.67,53426689153.0,38551006.0,132,https://assets.coingecko.com/coins/images/16310/large/k-h6Wead_400x400.jpg?1623726134,5344.99,4870.4,8.62,0.17015,26838579.0,0.05026,10532253.8854,10808492.6854,10808492.6854,4045.48,32.1226,2021-08-24T13:31:03.935Z,2021-09-04T15:30:04.161Z
iotex,iotx,IoTeX,5.65,53371641109.0,3082415066.0,133,https://assets.coingecko.com/coins/images/3334/large/iotex-logo.png?1547037941,5.64,5.37,0.178547,3.2654,1306863159.0,2.51007,9501304322.48387,,,0.09182,6022.71062,2020-03-13T02:29:47.597Z,2021-09-04T15:38:49.943Z
swipe,sxp,Swipe,271.11,50813532011.0,11712191140.0,134,https://assets.coingecko.com/coins/images/9368/large/swipe.png?1566792311,277.85,264.6,1.28,0.47463,434782222.0,0.86303,187368788.739135,285368788.739135,285368788.739135,11.98,2169.3821,2020-03-18T13:24:48.021Z,2021-09-04T15:39:13.324Z
wazirx,wrx,WazirX,110.78,50119753493.0,2383284950.0,135,https://assets.coingecko.com/coins/images/10547/large/WazirX.png?1580834330,113.42,104.71,3.17,2.94479,1301485475.0,2.66598,452623998.011867,1000000000.0,,3.39,3160.86098,2020-02-05T07:19:43.950Z,2021-09-04T15:38:24.930Z
titanswap,titan,TitanSwap,497.35,49773947101.0,15474864.0,136,https://assets.coingecko.com/coins/images/12606/large/nqGlQzdz_400x400.png?1601019805,503.68,492.76,0.749186,0.15086,300438302.0,0.60727,100000000.0,10000000000.0,,14.18,3401.88348,2020-10-06T15:48:36.784Z,2021-09-04T15:38:13.525Z
golem,glm,Golem,49.78,49559456159.0,2266283223.0,137,https://assets.coingecko.com/coins/images/542/large/Golem_Submark_Positive_RGB.png?1606392013,55.06,45.73,3.8,8.26814,3428632732.0,7.43241,1000000000.0,1000000000.0,,0.613205,8006.00558,2016-12-12T00:00:00.000Z,2021-09-04T15:38:52.951Z
osmosis,osmo,Osmosis,304.29,49436031112.0,256226400.0,138,https://assets.coingecko.com/coins/images/16724/large/osmosis.jpeg?1624849879,308.36,285.08,10.72,3.64999,1982160329.0,4.17703,162465430.0,325000000.0,1000000000.0,92.19,230.07173,2021-07-20T10:21:24.662Z,2021-09-04T15:21:07.875Z
1inch,1inch,1inch,265.29,47863399427.0,11329982559.0,139,https://assets.coingecko.com/coins/images/13469/large/1inch-token.png?1608803028,268.17,250.43,14.21,5.66146,2401224670.0,5.28181,180571249.74583718,1500000000.0,1500000000.0,56.32,371.75981,2020-12-29T16:38:53.144Z,2021-09-04T15:39:08.988Z
dent,dent,Dent,0.499032,47755604356.0,5544983200.0,140,https://assets.coingecko.com/coins/images/1152/large/gLCEA2G.png?1604543239,0.513015,0.479711,-0.008290277164,-1.63412,-878371300.475975,-1.80609,95654960452.73587,100000000000.0,,0.00533579,9266.57487,2020-03-13T02:29:09.754Z,2021-09-04T15:38:43.578Z
reserve-rights-token,rsr,Reserve Rights Token,3.61,47542544952.0,3918842916.0,141,https://assets.coingecko.com/coins/images/8365/large/Reserve_Rights.png?1557737411,3.68,3.51,-0.030035823745,-0.82492,-563033326.9832993,-1.17041,13157804000.0,100000000000.0,100000000000.0,0.090099,3923.46459,2020-03-16T11:09:08.151Z,2021-09-04T15:38:29.603Z
loopring,lrc,Loopring,37.67,46904424628.0,6983487069.0,142,https://assets.coingecko.com/coins/images/913/large/LRC.png?1572852344,38.41,37.04,-0.591810000615,-1.54666,-970408465.5458679,-2.02697,1245991468.94246,1373873440.44246,1374513896.0,1.39,2608.06718,2019-12-18T13:14:41.553Z,2021-09-04T15:39:14.226Z
liquity-usd,lusd,Liquity USD,72.77,45006344907.0,263257258.0,143,https://assets.coingecko.com/coins/images/14666/large/Group_3.png?1617631327,73.55,72.44,-0.455280756925,-0.62175,1091985.0,0.00243,618319535.122839,618452012.78649,,67.46,7.97889,2021-05-21T14:38:31.217Z,2021-09-04T15:34:53.333Z
lisk,lsk,Lisk,314.34,44978536323.0,1908982378.0,144,https://assets.coingecko.com/coins/images/385/large/Lisk_Symbol_-_Blue.png?1573444104,324.08,300.74,13.34,4.43173,1182604844.0,2.70026,144819966.0,,,6.78,4500.31603,2017-03-01T00:00:00.000Z,2021-09-04T15:38:45.599Z
alpha-finance,alpha,Alpha Finance,100.84,41045726891.0,3046634645.0,145,https://assets.coingecko.com/coins/images/12738/large/AlphaToken_256x256.png?1617160876,103.95,99.64,-3.117340702476,-2.99876,-1327511605.2032013,-3.1329,406330126.0,1000000000.0,1000000000.0,1.96,5065.27524,2020-11-03T04:39:31.890Z,2021-09-04T15:38:38.219Z
bakerytoken,bake,BakerySwap,212.92,41000371983.0,5513948421.0,146,https://assets.coingecko.com/coins/images/12588/large/bakerytoken_logo.jpg?1600940032,217.46,205.46,1.38,0.65371,145982565.0,0.35732,192467183.119258,277237400.0,277237400.0,0.625128,34016.76897,2020-11-09T13:42:09.948Z,2021-09-04T15:38:39.639Z
wax,waxp,WAX,26.25,40878277928.0,7836724075.0,147,https://assets.coingecko.com/coins/images/1372/large/WAX_Coin_Tickers_P_512px.png?1602812260,26.41,25.58,-0.03919857001,-0.14913,-91437855.39325714,-0.22318,1559847361.30274,3770303327.0,3770303327.0,1.14,2207.91577,2019-12-30T16:39:58.981Z,2021-09-04T15:37:44.582Z
pirate-chain,arrr,Pirate Chain,219.08,40597025281.0,162421567.0,148,https://assets.coingecko.com/coins/images/6905/large/Pirate_Chain.png?1560913844,237.14,212.03,-16.582198300176,-7.03657,-3433103191.2529297,-7.79717,186467436.72012,200000000.0,,0.588501,37056.1418,2020-11-26T02:10:52.806Z,2021-09-04T15:35:43.090Z
eden,eden,EDEN,497.79,38185381912.0,440052764.0,149,https://assets.coingecko.com/coins/images/17470/large/Iyc0XM5-_400x400.jpg?1628254655,576.46,494.17,-73.513530077621,-12.8677,-5541298111.05674,-12.67258,76345811.782628,101345811.782628,250000000.0,0.0,9.230003276141307e+37,2021-08-03T18:56:38.176Z,2021-09-04T15:37:33.153Z
